,종목코드,종목명,시간,종가,대비,시가,고가,저가,매도호가,매수호가,거래량,거래대금,예상체결가 구분 플래그,예상체결가,예상체결가 전일대비,예상체결수량
2015,A046140,SBS콘텐츠허브,1542,7430,100,7370,7590,7370,7450,7430,85504,640301,50,7430,100.0,1273
2016,A046210,파나진,1530,4400,40,4365,4475,4360,4420,4400,46239,204052,50,4400,40.0,819
2017,A046310,백금T&A,1550,3610,-15,3610,3750,3600,3625,3610,112869,411041,50,3610,-15.0,5430
2018,A046390,삼화네트웍스,1557,3495,240,3255,3700,3255,3500,3495,17128870,60593006,50,3495,240.0,110381
2019,A046440,KG모빌리언스,1557,9980,-70,10100,10200,9960,9980,9970,333139,3346204,50,9980,-70.0,11928
2020,A046890,서울반도체,1555,15800,-100,16000,16100,15750,15850,15800,288494,4572061,50,15800,-100.0,7531
2021,A046940,우원개발,1548,6260,230,6030,6340,6020,6260,6250,162079,998848,50,6260,230.0,3543
2022,A046970,우리로,0,1910,0,0,0,0,0,0,0,0,50,0,,0
2023,A047080,한빛소프트,1542,5300,-80,5400,5480,5260,5300,5290,184396,984429,50,5300,-80.0,5218
2024,A047310,파워로직스,1556,9210,40,9250,9400,9180,9250,9210,728253,6757358,50,9210,40.0,23285
2025,A047560,이스트소프트,1557,14400,-150,14700,14900,14250,14450,14400,117708,1708029,50,14400,-150.0,2579
2026,A047770,코데즈컴바인,1557,3020,160,2860,3085,2830,3025,3020,2097191,6219705,50,3020,160.0,36476
2027,A047820,초록뱀미디어,1559,2625,0,2650,2775,2615,2630,2625,24536846,66352692,50,2625,0.0,107680
2028,A047920,에이치엘비제약,1559,24850,-1000,25950,26200,24200,24850,24800,498764,12398952,50,24850,-1000.0,4564
2029,A048260,오스템임플란트,1557,148300,2300,147000,150000,145500,148500,148300,151461,22489631,50,148300,2300.0,1929
2030,A048410,현대바이오,1555,28700,-750,29250,29500,28700,28750,28700,549401,15961001,50,28700,-750.0,17003
2031,A048430,유라테크,1559,15650,450,14600,15650,14350,15700,15650,2537396,38996499,50,15650,450.0,88982
2032,A048470,대동스틸,1547,7080,290,6760,7120,6680,7090,7080,153489,1062608,50,7080,290.0,1937
2033,A048530,인트론바이오,1554,22800,-100,22900,23150,22350,22800,22750,250214,5685283,50,22800,-100.0,4876
2034,A048550,SM C&C,1558,4895,-85,4990,5050,4895,4900,4895,1622487,8023754,50,4895,-85.0,66635
2035,A048770,TPC,1540,4150,-20,4125,4205,4125,4185,4150,61074,254197,50,4150,-20.0,1155
2036,A048830,엔피케이,1530,2275,-20,2285,2310,2270,2275,2270,92668,212074,50,2275,-20.0,3614
2037,A048870,시너지이노베이션,1554,4045,35,4010,4075,3995,4045,4040,450722,1811486,50,4045,35.0,12146
2038,A048910,대원미디어,1554,37650,1650,36550,38400,36000,37650,37600,351646,13225592,50,37650,1650.0,6090
2039,A049070,인탑스,1559,26750,-300,27000,27250,26600,26800,26750,65487,1757169,50,26750,-300.0,3084
2040,A049080,기가레인,1549,2380,-20,2425,2450,2350,2380,2375,512315,1225085,50,2380,-20.0,7175
2041,A049120,파인디앤씨,1559,2515,-160,2625,2740,2510,2530,2515,625495,1628326,50,2515,-160.0,12942
2042,A049180,셀루메드,1542,10000,30,10000,10200,9970,10050,10000,305832,3066389,50,10000,30.0,2820
2043,A049430,코메론,1530,12450,100,12400,12700,12200,12450,12400,51092,631865,50,12450,100.0,2143
2044,A049470,SGA,1559,1160,5,1150,1165,1135,1165,1160,296111,341785,50,1160,5.0,7858
2045,A049480,오픈베이스,1555,3450,20,3460,3610,3425,3450,3445,1232733,4313361,50,3450,20.0,5632
2046,A049520,유아이엘,1530,3220,-10,3225,3380,3200,3245,3220,74027,242149,50,3220,-10.0,224
2047,A049550,잉크테크,1530,7700,-80,7780,7890,7690,7730,7700,24540,189875,50,7700,-80.0,218
2048,A049630,재영솔루텍,1551,1295,35,1270,1325,1230,1300,1295,5620710,7231354,50,1295,35.0,59636
2049,A049720,고려신용정보,1546,10050,50,10200,10200,10000,10050,10000,34273,345483,50,10050,50.0,1251
2050,A049830,승일,1530,14200,-900,15050,15200,14200,14250,14200,50100,733161,50,14200,-900.0,1153
2051,A049950,미래컴퍼니,1553,26900,-700,27100,27700,26900,26950,26900,46132,1254259,50,26900,-700.0,1929
2052,A049960,쎌바이오텍,1530,19250,50,19100,19300,19050,19250,19200,17661,338963,50,19250,50.0,25
2053,A050090,휘닉스소재,1559,1220,-30,1245,1290,1190,1220,1215,2230071,2751272,50,1220,-30.0,57220
2054,A050110,캠시스,1543,2040,30,2020,2110,2020,2045,2040,512335,1057298,50,2040,30.0,9845
2055,A050120,ES큐브,1555,4740,20,4690,4805,4690,4745,4740,29346,139114,50,4740,20.0,623
2056,A050320,아래스,0,990,0,0,0,0,0,0,0,0,50,0,,0
2057,A050540,한국코퍼레이션,0,282,0,0,0,0,0,0,0,0,50,0,,0
2058,A050760,에스폴리텍,1555,4040,-20,4015,4070,4010,4045,4040,57013,230161,50,4040,-20.0,939
2059,A050860,아세아텍,1549,2900,15,2885,2930,2860,2905,2900,137973,398991,50,2900,15.0,1728
2060,A050890,쏠리드,1558,6870,10,6920,6990,6860,6880,6870,226885,1568262,50,6870,10.0,6813
2061,A050960,수산아이앤티,1547,21400,950,20450,21550,20400,21450,21400,73347,1542719,50,21400,950.0,2561
2062,A051160,지어소프트,1559,22900,-750,23850,24150,21950,22900,22850,227428,5178694,50,22900,-750.0,1272
2063,A051360,토비스,1554,8280,50,8280,8420,8220,8280,8270,127828,1060556,50,8280,50.0,3565
2064,A051370,인터플렉스,1541,12900,0,12800,13150,12700,12900,12850,67754,871134,50,12900,0.0,2511
2065,A051380,피씨디렉트,1558,13100,850,12250,13100,12200,13150,13100,212737,2739588,50,13100,850.0,28751
2066,A051390,YW,1530,4005,-75,4080,4080,4005,4025,4005,37207,150031,50,4005,-75.0,3108
2067,A051490,나라엠앤디,1540,9300,10,9340,9500,9270,9310,9300,65551,612333,50,9300,10.0,579
2068,A051500,CJ프레시웨이,1550,35350,-850,36200,36350,35100,35350,35250,60877,2160572,50,35350,-850.0,615
2069,A051780,큐로홀딩스,1540,570,-3,565,573,561,570,568,126500,71897,50,570,-3.0,888
2070,A051980,중앙디앤엠,1548,1775,100,1675,1810,1670,1775,1770,2714205,4734367,50,1775,100.0,61015
2071,A052020,에스티큐브,1555,9320,280,9040,9370,9040,9320,9310,92451,850710,50,9320,280.0,3349
2072,A052190,세영디앤씨,0,8850,0,0,0,0,0,0,0,0,50,0,,0
2073,A052220,iMBC,1541,4400,55,4445,4485,4340,4400,4390,210798,927703,50,4400,55.0,9124
2074,A052260,현대바이오랜드,1530,19300,-200,19400,19700,19250,19350,19300,24684,480148,50,19300,-200.0,342
2075,A052300,초록뱀컴퍼니,1530,1300,25,1285,1330,1265,1300,1295,333862,434730,50,1300,25.0,2425
2076,A052330,코텍,1542,10250,-250,10450,10550,10250,10300,10250,37033,384011,50,10250,-250.0,2337
2077,A052400,코나아이,1543,33000,300,33250,33450,32500,33050,33000,63179,2083067,50,33000,300.0,1181
2078,A052420,오성첨단소재,1549,2995,-25,3010,3030,2995,3000,2995,373662,1123829,50,2995,-25.0,10558
2079,A052460,아이크래프트,1548,5370,-80,5350,5530,5350,5390,5370,102120,552956,50,5370,-80.0,1859
2080,A052600,한네트,1543,7490,-110,7570,7720,7480,7510,7490,44236,334454,50,7490,-110.0,3123
2081,A052670,제일바이오,1559,3680,60,3630,3690,3630,3680,3675,360627,1320988,50,3680,60.0,19365
2082,A052710,아모텍,1540,28800,0,28700,29250,28500,28800,28750,21563,619218,50,28800,0.0,1562
2083,A052770,아이톡시,0,2890,0,0,0,0,0,0,0,0,50,0,,0
2084,A052790,액토즈소프트,1559,10150,-650,10850,11000,10100,10200,10150,248648,2586124,50,10150,-650.0,11991
2085,A052860,아이앤씨,1530,4515,-40,4555,4625,4500,4530,4515,172030,781667,50,4515,-40.0,8370
2086,A052900,KMH하이텍,1559,1695,-40,1740,1750,1680,1700,1695,810414,1390486,50,1695,-40.0,31862
2087,A053030,바이넥스,1556,17300,-100,17450,17700,17150,17350,17300,238263,4133652,50,17300,-100.0,5730
2088,A053050,지에스이,1559,2025,-15,2030,2055,1980,2025,2020,1371312,2766489,50,2025,-15.0,86241
2089,A053060,세동,1530,1190,-50,1230,1235,1160,1195,1190,348698,417561,50,1190,-50.0,5206
2090,A053080,원방테크,1558,19400,1100,18400,20150,18300,19450,19400,1218453,23822234,50,19400,1100.0,10202
2091,A053110,소리바다,0,3960,0,0,0,0,0,0,0,0,50,0,,0
2092,A053160,프리엠스,1555,17100,1100,16300,17100,16050,17100,17050,81894,1362065,50,17100,1100.0,2822
2093,A053260,금강철강,1530,5290,-10,5240,5360,5230,5310,5280,28885,152874,50,5290,-10.0,541
2094,A053270,구영테크,1547,3585,-75,3660,3705,3580,3590,3585,158226,575541,50,3585,-75.0,5304
2095,A053280,예스24,1552,11150,100,11150,11500,11050,11150,11100,217479,2444508,50,11150,100.0,3172
2096,A053290,NE능률,1559,15200,-1100,16250,16450,15200,15250,15200,817295,12811989,50,15200,-1100.0,14392
2097,A053300,한국정보인증,1556,7190,50,7220,7280,7110,7190,7180,52698,378449,50,7190,50.0,503
2098,A053350,이니텍,1559,6090,-110,6190,6250,6070,6100,6090,253325,1559257,50,6090,-110.0,12234
2099,A053450,세코닉스,1559,9830,1120,8910,9970,8890,9830,9800,2540090,23959662,50,9830,1120.0,19827
2100,A053580,웹케시,1542,32250,0,32250,32600,32050,32250,32200,12377,399066,50,32250,0.0,541
2101,A053590,한국테크놀로지,1549,1100,-15,1130,1135,1090,1100,1095,760859,838439,50,1100,-15.0,14291
2102,A053610,프로텍,1552,27600,-400,28150,28600,27600,27650,27600,106750,2978302,50,27600,-400.0,4206
2103,A053620,태양,1530,9360,-120,9470,9480,9360,9390,9360,4897,46229,50,9360,-120.0,232
2104,A053660,현진소재,0,400,0,0,0,0,0,0,0,0,50,0,,0
2105,A053700,삼보모터스,1543,6810,-10,6820,6970,6750,6810,6800,68326,468034,50,6810,-10.0,261
2106,A053800,안랩,1553,70300,800,68800,70300,68200,70300,70200,101824,7058481,50,70300,800.0,4244
2107,A053950,경남제약,1558,7020,450,6570,7300,6570,7020,7010,1408499,9784257,50,7020,450.0,17456
2108,A053980,오상자이엘,1540,10300,0,10300,10550,9710,10350,10300,325520,3263782,50,10300,0.0,4862
2109,A054040,한국컴퓨터,1556,4580,-145,4650,4765,4540,4585,4580,693655,3215828,50,4580,-145.0,11524
2110,A054050,농우바이오,1555,11900,300,11800,12000,11500,11900,11850,67772,799857,50,11900,300.0,301
2111,A054090,삼진엘앤디,1550,3380,-20,3415,3465,3375,3385,3380,185561,631024,50,3380,-20.0,12337
2112,A054180,메디콕스,1558,1240,30,1230,1270,1215,1240,1235,1104380,1369526,50,1240,30.0,12246
2113,A054210,이랜텍,1559,10150,1350,8900,10500,8890,10150,10100,14734356,144774982,50,10150,1350.0,213041
2114,A054220,비츠로시스,0,5430,0,0,0,0,0,0,0,0,50,0,,0
2115,A054300,팬스타엔터프라이,1553,975,48,922,1005,921,975,974,1698924,1651241,50,975,48.0,34215
2116,A054410,케이피티유,1530,7430,-270,7630,7760,7430,7430,7420,30067,228942,50,7430,-270.0,1369
2117,A054450,텔레칩스,1559,16150,350,17150,18750,16100,16200,16150,4221007,74387096,50,16150,350.0,28733
2118,A054540,삼영엠텍,1556,5140,-20,5160,5300,5100,5140,5130,66221,340614,50,5140,-20.0,930
2119,A054620,APS홀딩스,1543,17550,-50,17650,18200,17400,17600,17550,64031,1129103,50,17550,-50.0,281
2120,A054630,에이디칩스,1552,1010,17,1060,1165,1005,1015,1010,18166459,19774824,50,1010,17.0,121285
2121,A054670,대한뉴팜,1530,10600,0,10550,10650,10500,10600,10550,40510,427551,50,10600,0.0,2664
2122,A054780,키이스트,1549,13650,-450,14350,14350,13650,13700,13650,384811,5373723,50,13650,-450.0,19316
2123,A054800,아이디스홀딩스,1540,13400,-150,13550,13700,13300,13450,13400,26010,350495,50,13400,-150.0,242
2124,A054920,한컴위드,1558,8880,-70,8860,9040,8840,8880,8870,88229,786611,50,8880,-70.0,673
2125,A054930,유신,1543,22800,450,22100,23750,21700,22850,22800,50635,1153090,50,22800,450.0,587
2126,A054940,엑사이엔씨,1558,1590,0,1590,1625,1570,1590,1585,418391,665984,50,1590,0.0,16097
2127,A054950,제이브이엠,1544,16550,-50,16950,16950,16500,16600,16550,25066,416131,50,16550,-50.0,772
2128,A056000,COWON,0,2860,0,0,0,0,0,0,0,0,50,0,,0
2129,A056080,유진로봇,1530,3595,-5,3610,3640,3580,3595,3590,74440,268383,50,3595,-5.0,228
2130,A056090,유앤아이,1541,4535,-85,4535,4600,4535,4540,4535,10931,49705,50,4535,-85.0,130
2131,A056190,에스에프에이,1550,38800,-400,39250,39600,38550,38800,38750,55478,2160459,50,38800,-400.0,2141
2132,A056360,코위버,1530,8670,-30,8690,8830,8660,8710,8670,28612,248933,50,8670,-30.0,808
2133,A056700,신화인터텍,1530,3340,-35,3375,3430,3320,3340,3330,152508,511385,50,3340,-35.0,10231
2134,A056730,CNT85,0,1550,0,0,0,0,0,0,0,0,50,0,,0
2135,A057030,YBM넷,1559,6810,40,6800,7020,6800,6820,6810,109469,754750,50,6810,40.0,2793
2136,A057540,옴니시스템,1553,2135,-25,2170,2195,2125,2140,2135,482309,1042286,50,2135,-25.0,22117
2137,A057680,티사이언티픽,1547,3325,105,3220,3345,3210,3330,3325,355254,1159706,50,3325,105.0,20141
2138,A057880,피에이치씨,1557,1525,45,1495,1700,1495,1525,1520,6902568,10889307,50,1525,45.0,79033
2139,A058110,멕아이씨에스,1554,11350,50,11400,11500,11200,11350,11300,62064,706118,50,11350,50.0,2162
2140,A058220,아리온,0,275,0,0,0,0,0,0,0,0,50,0,,0
2141,A058400,KNN,1558,1695,-15,1720,1750,1690,1700,1695,1606044,2748207,50,1695,-15.0,26432
2142,A058420,제이웨이,0,2160,0,0,0,0,0,0,0,0,50,0,,0
2143,A058450,일야,0,685,0,0,0,0,0,0,0,0,50,0,,0
2144,A058470,리노공업,1556,189100,3300,185900,193700,185900,189400,189100,42960,8168225,50,189100,3300.0,1378
2145,A058530,슈펙스비앤피,0,1620,0,0,0,0,0,0,0,0,50,0,,0
2146,A058610,에스피지,1557,11200,-50,11250,11300,11100,11200,11150,93555,1045683,50,11200,-50.0,6316
2147,A058630,엠게임,1545,8330,-40,8490,8700,8280,8350,8330,641816,5437685,50,8330,-40.0,11490
2148,A058820,CMG제약,1552,4220,10,4205,4360,4205,4225,4220,879367,3754741,50,4220,10.0,15730
2149,A058970,엠로,1556,35400,400,35000,36100,34950,35400,35200,55861,1983407,50,35400,400.0,1148
2150,A059090,미코,1559,15000,550,14600,15600,14550,15050,15000,2140320,32455344,50,15000,550.0,27641
2151,A059100,아이컴포넌트,1550,8150,-500,8650,8650,8130,8200,8150,120423,1005251,50,8150,-500.0,2252
2152,A059120,아진엑스텍,1547,9570,-180,9750,9850,9480,9570,9560,125477,1207001,50,9570,-180.0,5861
2153,A059210,메타바이오메드,1548,3135,-20,3155,3220,3060,3135,3125,600101,1875150,50,3135,-20.0,12600
2154,A059270,해성티피씨,1555,20550,300,19800,20700,19800,20550,20500,152290,3090699,50,20550,300.0,4943
2155,A060150,인선이엔티,1554,12750,300,12650,12950,12650,12800,12750,1246249,15956390,50,12750,300.0,16206
2156,A060230,얍엑스,1551,2055,10,2035,2075,2030,2060,2055,1354581,2776937,50,2055,10.0,31363
2157,A060240,룽투코리아,1556,6690,-1460,8470,8750,6440,6700,6690,9020877,68434413,50,6690,-1460.0,59938
2158,A060250,NHN한국사이버결?,1559,51800,1300,50500,54300,50500,51800,51700,351785,18543104,50,51800,1300.0,5256
2159,A060260,뉴보텍,1530,1420,0,1415,1435,1410,1425,1420,129126,183038,50,1420,0.0,40
2160,A060280,큐렉소,1544,8240,0,8270,8450,8160,8240,8200,65009,538119,50,8240,0.0,610
2161,A060300,레드로버,0,1830,0,0,0,0,0,0,0,0,50,0,,0
2162,A060310,3S,1556,3905,80,3870,3990,3840,3910,3905,953704,3734480,50,3905,80.0,8789
2163,A060370,KT서브마린,1540,5890,-40,5930,6020,5840,5890,5880,120494,710790,50,5890,-40.0,4928
2164,A060380,동양에스텍,1550,4055,10,3970,4095,3950,4065,4055,132366,533546,50,4055,10.0,2801
2165,A060480,국일신동,1530,3960,-35,3970,4030,3920,3960,3950,44655,177466,50,3960,-35.0,850
2166,A060540,에스에이티,1541,2685,40,2650,2715,2645,2690,2685,379695,1018054,50,2685,40.0,9080
2167,A060560,홈센타홀딩스,1559,1970,-35,2010,2080,1935,1970,1965,2253811,4481725,50,1970,-35.0,27724
2168,A060570,드림어스컴퍼니,1548,4775,-35,4780,4875,4745,4780,4775,76086,364107,50,4775,-35.0,984
2169,A060590,씨티씨바이오,1559,10200,-1000,11300,11500,10200,10250,10200,986449,10771532,50,10200,-1000.0,57739
2170,A060720,KH바텍,1557,25100,-700,25900,26100,25000,25150,25100,676867,17149973,50,25100,-700.0,12806
2171,A060850,영림원소프트랩,1530,10750,-50,10800,10850,10600,10750,10700,19969,212885,50,10750,-50.0,269
2172,A060900,대한그린파워,1557,1675,-65,1750,1760,1660,1675,1670,1455888,2465334,50,1675,-65.0,31271
2173,A061040,알에프텍,1555,6370,-90,6440,6530,6370,6380,6370,183149,1175766,50,6370,-90.0,6837
2174,A061250,화일약품,1546,3260,-20,3285,3320,3255,3265,3260,190745,625982,50,3260,-20.0,5783
2175,A061970,엘비세미콘,1558,12600,-100,12850,12950,12550,12650,12600,255586,3250816,50,12600,-100.0,4939
2176,A062860,티엘아이,1530,6730,50,6650,6770,6630,6730,6660,6889,46058,50,6730,50.0,111
2177,A062970,피피아이,1553,4685,-40,4710,4845,4680,4690,4685,75631,357176,50,4685,-40.0,1668
2178,A063080,게임빌,1553,34100,100,33850,34700,33850,34200,34100,37081,1266275,50,34100,100.0,987
2179,A063170,서울옥션,1550,19500,250,19500,19800,19100,19550,19500,238916,4647168,50,19500,250.0,3904
2180,A063440,SM Life Design,1559,3115,-65,3160,3205,3090,3115,3110,1596417,5028145,50,3115,-65.0,18220
2181,A063570,한국전자금융,1559,5850,-40,5890,5990,5840,5870,5850,68519,402253,50,5850,-40.0,1438
2182,A063760,이엘피,1530,7070,10,7060,7190,6950,7140,7070,67176,475551,50,7070,10.0,2655
2183,A064090,에프앤리퍼블릭,1530,2130,-20,2175,2320,2105,2140,2130,24872,53959,50,2130,-20.0,376
2184,A064240,홈캐스트,1530,3235,-15,3255,3275,3150,3235,3225,67037,214587,50,3235,-15.0,2727
2185,A064260,다날,1559,6040,0,6070,6170,6020,6040,6030,491076,2984673,50,6040,0.0,16508
2186,A064290,인텍플러스,1559,22600,-250,23300,23300,22500,22650,22600,62193,1413112,50,22600,-250.0,1335
2187,A064480,브리지텍,1556,4965,-85,5030,5160,4950,4965,4960,321130,1613322,50,4965,-85.0,7643
2188,A064510,에코마이스터,0,550,0,0,0,0,0,0,0,0,50,0,,0
2189,A064520,바른전자,0,944,0,0,0,0,0,0,0,0,50,0,,0
2190,A064550,바이오니아,1559,78900,7900,75300,81700,74400,79000,78900,1933210,151277858,50,78900,7900.0,21451
2191,A064760,티씨케이,1554,127100,600,125500,129700,125500,127300,127100,62692,8005888,50,127100,600.0,1752
2192,A064800,젬백스링크,1559,1620,5,1600,1635,1600,1620,1615,764792,1234811,50,1620,5.0,10273
2193,A064820,케이프,1542,4715,0,4675,4770,4675,4730,4715,88101,415004,50,4715,0.0,1351
2194,A064850,에프앤가이드,1559,9240,490,8790,9460,8750,9240,9230,36098,326968,50,9240,490.0,2010
2195,A065060,지엔코,1540,896,-2,887,914,887,896,892,130120,116533,50,896,-2.0,821
2196,A065130,탑엔지니어링,1542,7910,-140,8050,8080,7880,7920,7910,69135,548822,50,7910,-140.0,1518
2197,A065150,엠피대산,1554,909,5,917,930,901,909,905,271112,248011,50,909,5.0,1817
2198,A065170,넥스트BT,1530,1430,0,1430,1450,1415,1435,1430,201592,288713,50,1430,0.0,8616
2199,A065350,신성델타테크,1559,18800,1200,17700,19100,17700,18800,18750,2062038,38370331,50,18800,1200.0,41684
2200,A065370,위세아이텍,1545,12950,100,12850,13000,12800,12950,12900,16612,214265,50,12950,100.0,163
2201,A065420,에스아이리소스,0,639,0,0,0,0,0,0,0,0,50,0,,0
2202,A065440,이루온,1553,2710,90,2640,3005,2630,2710,2705,4217723,11927048,50,2710,90.0,15004
2203,A065450,빅텍,1559,6230,-240,6470,6530,6150,6240,6230,1710590,10793923,50,6230,-240.0,35653
2204,A065500,오리엔트정공,1559,671,-5,677,690,660,672,671,2311852,1554516,50,671,-5.0,58701
2205,A065510,휴비츠,1557,9540,180,9360,9680,9360,9540,9530,75767,722306,50,9540,180.0,1251
2206,A065530,와이어블,1540,3405,5,3405,3480,3405,3415,3405,71141,244179,50,3405,5.0,3361
2207,A065560,녹원씨엔아이,0,5770,0,0,0,0,0,0,0,0,50,0,,0
2208,A065570,삼영이엔씨,1530,8230,-70,8300,8310,8100,8250,8230,48182,395448,50,8230,-70.0,2878
2209,A065650,메디프론,1559,2700,30,2655,2730,2655,2700,2695,88558,238259,50,2700,30.0,286
2210,A065660,안트로젠,1559,74600,3400,71200,76500,70800,74700,74600,136951,10096543,50,74600,3400.0,2070
2211,A065680,우주일렉트로,1543,25900,0,25800,26550,25650,26000,25900,57789,1512485,50,25900,0.0,2122
2212,A065690,파커스,1530,2955,-65,3010,3020,2955,2975,2955,57110,170541,50,2955,-65.0,3243
2213,A065710,서호전기,1530,20250,-100,20250,20450,20050,20250,20200,15303,310076,50,20250,-100.0,226
2214,A065770,CS,1559,4355,125,4240,4370,4230,4360,4355,311928,1346139,50,4355,125.0,10430
2215,A065950,웰크론,1559,4320,-5,4315,4365,4300,4320,4315,113346,490048,50,4320,-5.0,4067
2216,A066110,한프,0,1130,0,0,0,0,0,0,0,0,50,0,,0
2217,A066130,하츠,1551,10350,100,10250,10400,10100,10350,10300,153011,1561252,50,10350,100.0,1475
2218,A066310,큐에스아이,1540,17500,150,17450,18000,17350,17550,17500,139661,2476623,50,17500,150.0,3409
